NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4067390,37,6-10,0-2,4-5,2,3,5,1,3,1,1,2,16
4067360,20,8-11,0-0,2-4,2,4,6,0,2,1,1,4,18
4278490,34,5-8,2-3,3-4,3,5,8,0,4,1,1,2,15
4066233,25,2-8,1-5,2-2,1,0,1,1,0,0,3,1,7
4396807,33,3-8,1-3,2-4,0,5,5,7,0,0,4,2,9
4396802,4,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
4396804,10,1-3,0-0,0-0,0,0,0,0,0,0,1,1,2
4067358,24,1-7,0-4,0-0,0,2,2,2,2,0,1,4,2
4396800,11,1-4,1-4,0-0,0,0,0,1,0,0,1,2,3
4396803,2,0-1,0-0,0-0,0,0,0,0,0,0,1,0,0
4397154,5,0-0,0-0,0-0,1,2,3,0,0,0,2,3,0
3132050,35,10-18,4-6,1-2,1,3,4,3,1,0,2,3,25
3906520,31,1-7,0-3,0-0,0,1,1,2,1,1,2,3,2
4066852,27,2-9,1-5,0-0,0,5,5,1,1,0,2,3,5
4072630,22,5-10,3-6,0-0,0,0,0,3,4,0,2,1,13
4397153,33,3-6,0-0,3-4,10,6,16,1,1,0,2,3,9
4278107,29,6-11,0-3,3-4,1,3,4,1,0,1,4,1,15
4278366,18,2-2,0-0,0-1,3,0,3,1,0,2,1,4,4
