NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3138200,13,0-1,0-0,0-2,0,2,2,0,1,0,0,3,0
4065732,36,7-13,5-7,2-3,2,4,6,4,0,3,4,0,21
4065733,35,5-9,5-6,1-2,0,3,3,14,4,0,2,2,16
4065730,37,8-10,8-10,1-2,1,6,7,2,1,0,1,1,25
4395677,16,0-1,0-1,0-0,0,1,1,0,0,0,0,0,0
4278037,3,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0
4065731,18,2-3,0-0,0-0,1,4,5,0,1,0,1,4,4
3947156,26,4-9,0-0,1-2,1,4,5,1,0,4,0,1,9
4066240,6,1-2,0-0,0-0,0,0,0,0,0,0,1,3,2
4278034,3,0-1,0-0,0-0,0,0,0,0,0,0,1,1,0
4395678,3,1-1,0-0,0-0,1,0,1,0,0,1,0,0,2
4395680,3,0-1,0-1,0-0,0,1,1,0,0,0,1,1,0
4402822,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4066446,26,3-6,2-5,3-3,0,1,1,0,3,0,0,3,11
4278031,25,2-8,0-2,2-2,2,6,8,2,1,1,1,2,6
3136471,35,3-4,0-0,2-4,7,1,8,0,2,2,1,4,8
4065722,34,5-19,1-5,0-1,1,4,5,3,0,0,0,2,11
3934659,22,2-6,2-3,0-0,0,1,1,1,0,0,3,0,6
4278032,27,0-3,0-2,0-0,1,4,5,1,2,1,2,0,0
4395675,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4402819,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4395676,23,4-11,3-8,0-0,0,2,2,1,0,0,1,2,11
4395674,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
3934661,1,0-0,0-0,0-1,0,0,0,0,1,0,1,0,0
3934665,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4065723,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
