NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3922033,30,5-9,0-3,1-1,0,3,3,2,0,0,2,2,11
4067348,19,3-7,0-0,0-2,3,4,7,0,0,0,2,4,6
3138490,22,2-5,1-3,0-0,0,6,6,5,1,0,4,2,5
3946983,34,6-9,0-0,0-0,0,3,3,4,5,0,1,2,12
4067345,26,3-12,3-9,3-4,1,2,3,2,1,0,0,1,12
4279746,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4406151,13,3-4,0-0,1-3,1,0,1,0,2,1,0,1,7
3941312,11,1-4,0-0,0-0,2,0,2,0,0,0,0,3,2
3911886,11,4-6,4-5,0-0,0,1,1,0,1,0,0,0,12
4067349,32,3-7,2-4,4-7,3,3,6,7,0,0,5,2,12
3941317,23,5-9,1-3,0-1,1,3,4,1,1,0,1,2,11
4397226,17,4-5,0-0,0-1,4,2,6,0,1,1,0,1,8
4278420,20,3-6,0-0,0-0,1,5,6,1,1,0,0,4,6
4066500,28,4-11,2-6,3-3,0,2,2,6,2,0,1,1,13
3920203,29,4-9,3-6,3-4,0,5,5,5,2,0,4,1,14
3138208,9,0-0,0-0,2-3,1,4,5,1,0,0,0,4,2
4278418,15,1-2,1-1,0-0,0,1,1,3,0,0,1,2,3
4066501,13,4-7,4-6,0-0,0,0,0,0,0,0,0,0,12
4278417,19,5-7,3-5,2-2,0,1,1,1,0,0,1,1,15
4278421,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4397227,14,1-3,0-1,0-0,2,2,4,6,1,0,2,2,2
4397228,8,2-3,0-1,0-0,0,0,0,0,0,0,1,0,4
4397229,4,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
