NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4396567,9,2-4,2-2,0-0,0,2,2,2,0,0,0,2,6
3130753,39,2-6,1-3,4-6,1,3,4,3,0,2,2,4,9
3913243,38,7-13,2-5,3-3,0,14,14,1,0,1,5,2,19
4278235,35,5-16,0-5,5-7,1,0,1,1,1,1,4,1,15
4396565,23,1-4,0-0,1-1,0,4,4,2,1,0,1,4,3
4396568,10,2-3,0-1,4-4,0,1,1,0,0,0,0,0,8
4396569,4,1-1,1-1,0-0,0,0,0,1,0,0,0,1,3
4396570,19,0-6,0-6,0-0,0,1,1,0,0,0,0,2,0
4278234,23,1-3,0-0,0-0,1,2,3,3,1,0,2,5,2
4396585,13,1-3,0-0,1-2,2,2,4,0,0,3,0,1,3
3913169,39,5-13,1-5,2-3,0,12,12,2,1,0,3,4,13
4278239,35,11-18,3-6,5-5,2,4,6,1,4,0,3,0,30
4278240,37,6-7,1-2,2-5,1,7,8,2,0,0,3,4,15
4396584,35,0-5,0-1,5-5,0,1,1,2,1,1,3,2,5
4396587,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4396583,14,1-2,0-1,1-2,0,2,2,2,0,0,0,4,3
4066768,8,0-4,0-1,2-2,1,0,1,2,1,0,1,4,2
4278242,16,2-3,0-0,1-2,0,0,0,2,0,0,0,3,5
