NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066508,40,3-11,2-6,3-4,0,3,3,2,2,0,3,2,11
4066512,28,4-5,1-2,3-3,0,3,3,2,0,0,1,3,12
4278395,29,4-9,1-5,2-2,1,2,3,3,1,0,1,1,11
4397194,29,5-6,1-2,1-2,0,1,1,5,2,0,2,3,12
3911629,36,5-7,3-3,6-7,0,4,4,1,1,0,0,1,19
4278393,9,0-2,0-1,0-0,0,0,0,1,0,0,1,0,0
3132056,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
3911628,26,3-8,2-5,6-6,1,2,3,3,0,0,2,1,14
3911624,14,1-3,0-0,1-2,1,2,3,1,0,0,0,2,3
4397161,22,4-5,0-0,0-0,0,4,4,2,0,0,2,0,8
4066797,38,3-5,0-0,1-1,1,4,5,2,1,0,2,1,7
4278368,34,7-13,3-8,4-5,0,1,1,1,1,0,1,3,21
4397160,18,0-3,0-1,0-0,0,0,0,4,1,0,2,0,0
4297497,2,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0
3946036,25,9-13,4-7,2-2,0,8,8,3,0,0,2,1,24
4397162,16,2-2,1-1,0-0,1,0,1,0,0,2,2,4,5
3149936,2,1-2,0-0,0-0,0,0,0,1,0,0,1,0,2
4066270,8,2-3,2-3,0-0,0,0,0,2,0,0,0,0,6
4066460,21,2-5,0-1,0-0,0,2,2,7,0,0,0,3,4
