NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3914047,30,4-12,2-9,1-2,0,2,2,0,1,0,3,3,11
4396682,18,3-9,0-0,0-0,2,4,6,1,0,2,4,3,6
4278482,30,4-12,0-4,0-0,0,3,3,1,1,0,1,2,8
4396676,14,1-4,0-1,0-0,0,1,1,0,0,0,1,4,2
4396677,31,2-6,0-1,4-6,4,2,6,4,0,0,5,3,8
4396681,10,0-1,0-0,0-0,0,4,4,0,0,0,1,1,0
4396685,13,1-2,0-0,1-2,0,3,3,0,1,1,1,2,3
4278483,18,0-0,0-0,1-8,3,3,6,0,0,0,0,2,1
4278485,5,0-2,0-0,0-2,3,1,4,0,0,0,1,0,0
4396678,6,0-0,0-0,0-0,1,0,1,2,0,0,2,1,0
4396679,21,0-5,0-3,2-2,2,1,3,1,0,0,0,4,2
4396680,4,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4278308,25,2-5,1-1,1-2,2,3,5,0,0,0,4,4,6
4396642,19,3-6,0-0,3-3,3,2,5,0,0,3,0,3,9
4278306,38,2-8,2-3,7-8,2,4,6,1,0,0,3,1,13
4278307,20,1-6,1-5,0-1,1,0,1,1,0,1,1,2,3
3922039,37,4-13,1-4,2-2,2,7,9,5,4,0,5,4,11
4278083,18,1-3,0-1,5-7,0,4,4,1,1,0,1,1,7
4396649,15,1-3,0-0,0-0,1,0,1,0,1,1,1,2,2
3136177,14,1-6,1-5,0-0,1,2,3,0,0,0,0,4,3
4396641,14,0-0,0-0,0-1,0,1,1,0,0,0,0,1,0
