NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066836,27,7-9,1-2,0-0,1,4,5,4,0,0,2,4,15
4278380,36,4-7,0-0,10-19,3,0,3,2,1,0,4,2,18
4278378,38,5-13,3-7,1-2,1,1,2,4,2,0,5,2,14
4397191,28,3-7,1-3,0-0,0,3,3,1,4,0,1,3,7
4397193,28,1-4,1-1,2-4,0,2,2,0,2,1,1,1,5
4397192,7,0-1,0-0,0-0,0,1,1,1,0,0,0,3,0
4072624,11,0-0,0-0,0-0,0,0,0,0,1,0,0,1,0
4397190,12,0-1,0-0,1-2,0,1,1,0,1,0,0,3,1
3908871,13,0-1,0-1,0-0,2,0,2,0,0,0,2,1,0
3941317,24,5-8,2-3,4-4,0,1,1,1,0,1,1,2,16
4278418,23,2-5,1-2,0-0,0,3,3,3,0,0,1,3,5
4278420,20,3-5,0-0,2-3,2,2,4,0,2,2,2,2,8
3920203,29,5-7,2-4,4-5,0,0,0,5,2,0,4,3,16
4066500,21,3-4,2-2,0-0,0,4,4,3,1,0,3,3,8
3138208,6,1-1,0-0,0-0,1,2,3,1,0,0,0,3,2
4397226,13,2-2,0-0,2-4,1,8,9,0,0,0,1,3,6
4397227,17,2-4,1-2,2-4,2,0,2,2,2,2,2,0,7
4397228,4,0-1,0-1,0-0,0,0,0,0,0,0,0,1,0
4397229,11,0-1,0-1,0-0,0,0,0,4,1,0,1,1,0
4278419,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4066501,12,0-0,0-0,0-0,0,1,1,0,0,0,0,1,0
4278417,20,4-9,2-7,3-3,1,0,1,0,1,0,0,1,13
