NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4067636,16,0-0,0-0,1-2,1,2,3,1,0,0,2,0,1
4280102,30,3-11,0-1,0-2,0,6,6,0,0,0,1,3,6
4280103,28,5-13,2-9,0-0,0,5,5,3,0,0,4,4,12
4067632,38,7-12,1-2,6-7,1,3,4,1,1,0,2,4,21
4280099,29,4-8,0-2,0-0,1,3,4,4,1,0,3,3,8
4398256,4,1-3,0-2,0-0,0,0,0,0,1,0,1,0,2
4398257,9,0-2,0-1,0-0,0,1,1,0,0,1,0,0,0
4280104,29,4-8,3-7,2-2,0,2,2,0,1,0,1,3,13
4280101,17,2-3,0-1,1-1,0,0,0,0,1,0,0,5,5
3945564,25,3-7,0-1,3-5,1,4,5,2,0,2,1,2,9
4278040,26,6-6,0-0,0-0,2,3,5,2,1,1,2,2,12
3945566,33,3-8,3-5,9-12,0,3,3,5,1,0,3,1,18
3147501,21,1-4,1-4,0-0,1,1,2,3,0,0,2,5,3
4278039,24,5-10,1-1,4-5,1,1,2,3,1,0,2,0,15
67275,30,3-8,3-6,0-0,2,9,11,1,0,0,0,3,9
4278038,18,3-6,1-3,0-0,0,3,3,0,0,0,0,2,7
4395681,15,5-7,1-3,2-3,1,1,2,2,1,0,1,1,13
4395682,8,1-2,1-2,0-0,0,1,1,1,0,0,0,0,3
