NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4278284,27,2-4,0-1,1-2,2,1,3,0,1,1,3,2,5
3912845,15,1-4,1-4,0-0,0,2,2,0,0,0,2,2,3
4278282,34,2-5,1-4,2-3,0,4,4,1,1,0,1,3,7
4278283,31,6-11,1-1,1-1,2,5,7,2,0,0,1,3,14
3907788,38,8-19,2-6,7-8,0,5,5,6,1,1,3,4,25
4278280,18,4-7,0-1,2-2,2,2,4,0,0,2,2,4,10
4396632,13,1-7,0-3,0-0,0,1,1,1,0,0,0,3,2
4396633,19,3-4,0-0,0-0,1,1,2,2,2,0,1,3,6
4396634,5,0-0,0-0,0-0,0,1,1,0,0,0,1,2,0
4278481,11,2-6,0-1,0-1,1,1,2,0,0,0,0,3,4
3904625,20,5-6,0-0,5-7,3,4,7,0,1,0,2,4,15
3912281,36,3-9,0-1,4-4,0,6,6,3,1,0,4,3,10
3132062,39,5-11,3-6,12-14,1,4,5,5,1,0,2,2,25
3136493,35,5-12,3-5,4-4,1,3,4,2,1,0,0,2,17
3904623,25,2-3,0-0,0-0,2,6,8,1,0,4,0,3,4
4396673,4,0-2,0-1,0-0,0,0,0,0,1,0,0,0,0
4066487,1,0-0,0-0,0-0,0,0,0,0,0,0,1,1,0
3132374,29,2-9,0-5,0-0,0,5,5,3,2,1,0,2,4
