NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3975762,24,5-10,0-0,2-6,0,4,4,1,0,2,1,3,12
3946977,34,2-6,0-2,0-0,1,6,7,2,1,1,4,1,4
3948713,23,2-4,0-2,1-2,0,2,2,1,1,0,1,1,5
4279734,30,5-13,1-8,1-1,1,4,5,1,0,0,0,2,12
4067329,30,5-9,1-3,3-5,0,4,4,2,0,0,2,4,14
4279733,22,3-4,1-1,0-0,0,1,1,0,0,1,0,3,7
4398408,3,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0
4067330,4,0-0,0-0,0-0,0,2,2,1,0,0,0,0,0
3948714,9,1-4,0-0,0-0,0,2,2,0,0,1,1,1,2
4398409,6,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4065729,3,1-1,1-1,0-0,0,0,0,0,0,0,0,0,3
4279735,9,1-2,0-1,0-0,0,0,0,4,1,0,0,2,2
4279736,3,1-1,0-0,0-0,0,0,0,1,0,0,0,1,2
4066508,23,7-12,1-4,6-7,3,2,5,0,0,0,1,3,21
4278393,19,3-4,1-1,1-2,1,6,7,1,0,0,0,2,8
4278395,26,3-9,2-6,0-0,3,4,7,1,0,0,0,1,8
3911628,39,5-14,1-8,8-10,0,6,6,4,0,0,2,1,19
4397194,36,3-11,1-4,0-0,1,0,1,5,2,1,1,2,7
3911632,25,2-6,0-1,0-2,4,6,10,5,1,0,2,4,4
3133856,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4066512,15,5-7,1-3,0-1,1,2,3,0,0,0,0,1,11
3911629,17,0-5,0-2,0-0,1,1,2,1,1,0,0,2,0
