NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3911620,33,4-12,1-4,2-4,3,12,15,1,0,0,1,2,11
4277908,22,4-7,0-0,2-3,2,5,7,0,0,0,1,3,10
3138196,30,2-7,1-4,0-1,0,3,3,2,0,0,2,2,5
3911619,29,4-7,3-5,0-0,0,2,2,3,1,1,0,2,11
4395651,25,6-12,0-2,0-0,1,3,4,4,0,0,1,2,12
4395652,16,1-5,0-1,2-2,0,1,1,0,1,0,1,0,4
4277912,4,1-1,0-0,0-0,0,1,1,0,0,0,0,0,2
4277909,4,0-1,0-0,0-0,0,0,0,0,0,0,0,2,0
4277910,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4065674,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4065675,10,1-3,1-3,0-0,0,1,1,1,0,0,1,4,3
4065676,12,1-3,0-0,2-3,0,0,0,2,0,0,1,2,4
4277906,1,0-1,0-0,0-0,1,0,1,0,0,0,1,1,0
4277911,3,0-2,0-1,0-0,0,0,0,0,0,0,0,0,0
4395650,8,1-3,1-1,0-0,2,0,2,0,0,0,1,1,3
4395653,1,1-2,0-0,0-0,1,0,1,0,0,0,0,0,2
4397205,32,9-13,2-4,4-6,0,5,5,1,0,0,0,3,24
4066378,34,3-5,0-2,0-3,0,5,5,2,1,5,1,3,6
3936297,34,7-12,2-4,5-8,2,5,7,1,1,1,3,2,21
4066377,34,2-4,0-1,1-3,0,4,4,6,1,0,1,2,5
4277956,32,6-13,5-8,1-3,0,5,5,4,1,0,0,1,18
4277957,12,1-1,1-1,0-0,0,0,0,0,0,0,1,3,3
4066380,4,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4277960,18,3-6,1-2,0-0,0,0,0,1,0,0,1,0,7
