NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4396614,32,11-20,0-0,8-10,7,8,15,2,1,0,1,1,30
3947066,13,0-2,0-1,0-0,1,1,2,1,0,0,1,1,0
4396616,12,1-2,0-0,1-1,0,1,1,0,0,0,1,1,3
4066449,21,4-9,1-3,3-3,0,1,1,0,0,0,1,4,12
4073485,19,0-0,0-0,0-0,0,2,2,1,0,0,1,2,0
4065741,24,6-10,0-0,3-3,5,4,9,2,0,0,3,3,15
4396620,11,0-1,0-0,2-2,0,0,0,0,0,0,1,3,2
4396618,7,0-2,0-2,0-0,0,0,0,0,0,0,1,1,0
4396615,11,2-5,0-2,1-2,0,0,0,0,0,0,1,4,5
3148927,20,3-8,0-1,0-0,0,0,0,1,1,0,0,3,6
4278248,30,3-13,2-7,5-6,1,6,7,2,0,0,0,4,13
3946974,25,3-4,0-0,1-1,1,8,9,0,0,2,1,5,7
3946975,31,6-12,1-5,7-8,2,6,8,1,0,1,1,2,20
4279216,24,3-7,0-4,0-0,0,2,2,2,1,0,1,1,6
4397568,23,5-9,3-5,2-2,0,1,1,3,0,0,1,2,15
4397569,31,3-6,1-1,9-12,0,2,2,10,0,0,3,3,16
4067293,2,0-1,0-0,0-0,0,0,0,0,0,0,0,1,0
3141256,22,1-3,0-0,2-2,1,5,6,0,2,2,1,5,4
4397570,9,0-1,0-1,0-2,0,0,0,0,0,0,1,1,0
4067294,17,4-5,3-4,4-4,1,4,5,1,0,0,2,0,15
3914043,16,4-7,2-4,2-3,1,2,3,3,1,0,1,2,12
