NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066446,29,2-13,2-9,0-0,1,3,4,0,1,0,4,2,6
4278031,36,6-13,1-2,3-5,2,5,7,1,1,1,2,3,16
3136471,21,1-2,0-0,0-0,2,1,3,0,0,0,1,5,2
4065722,36,3-10,2-6,2-3,1,1,2,2,1,1,3,2,10
3934659,35,5-13,3-9,0-0,1,0,1,2,4,0,3,2,13
4278032,17,1-1,0-0,0-0,1,1,2,0,0,0,0,1,2
4278033,10,0-0,0-0,0-2,0,2,2,0,0,0,0,2,0
4395675,4,0-0,0-0,2-2,0,0,0,1,1,0,0,0,2
4395676,4,1-2,1-2,0-0,0,1,1,0,0,0,0,0,3
4395673,8,1-1,0-0,0-2,0,1,1,1,0,0,1,0,2
3945564,27,3-8,0-0,0-2,1,4,5,3,0,0,1,3,6
3945566,37,9-13,9-13,8-10,0,3,3,8,0,0,3,1,35
3147501,39,6-10,2-6,2-4,3,3,6,1,0,0,1,1,16
4278038,18,0-1,0-1,0-0,0,2,2,0,2,0,1,1,0
4278039,32,0-6,0-5,4-4,2,2,4,8,1,0,5,4,4
4395681,14,3-4,0-0,0-0,0,2,2,1,1,0,1,2,6
4395682,1,1-1,0-0,0-0,0,0,0,0,0,0,0,0,2
67275,32,3-5,3-5,0-0,1,6,7,2,0,2,0,3,9
