NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066477,21,3-5,0-0,1-3,1,3,4,1,0,0,5,3,7
4066479,20,1-3,1-2,2-5,0,2,2,2,0,0,0,1,5
3906684,27,3-7,3-6,2-2,0,2,2,0,0,0,3,1,11
3907811,25,3-7,0-2,3-6,0,0,0,1,0,1,2,3,9
4278406,32,4-7,2-3,0-0,2,3,5,1,2,0,4,1,10
4066390,29,6-10,1-4,3-3,1,5,6,0,1,1,1,1,16
4066924,1,0-0,0-0,0-0,0,0,0,0,0,0,1,1,0
4067070,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4278407,26,0-3,0-3,0-0,0,3,3,5,1,0,0,4,0
4278408,19,5-5,0-0,0-2,1,0,1,0,1,0,2,1,10
3914047,38,11-20,2-7,3-3,5,2,7,1,1,0,1,0,27
4396682,26,6-12,1-3,3-4,2,2,4,0,0,2,2,2,16
4278482,36,1-9,0-6,5-6,1,4,5,2,1,0,1,0,7
4396677,32,3-4,2-3,1-1,2,1,3,6,0,0,2,1,9
4396679,25,3-10,1-7,0-0,0,1,1,3,4,0,3,4,7
4278483,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4396685,4,0-2,0-0,0-0,0,0,0,0,0,0,0,4,0
4278485,10,1-1,0-0,0-0,1,1,2,0,0,0,0,2,2
4396676,20,4-6,3-5,0-0,0,4,4,1,3,0,1,1,11
4396678,7,0-1,0-1,0-0,0,3,3,2,1,0,0,0,0
