NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3911620,34,7-13,2-5,8-9,0,7,7,4,0,0,2,3,24
4277908,25,9-15,0-0,2-3,3,2,5,0,1,0,2,1,20
3138196,32,6-9,5-7,0-0,5,3,8,2,2,0,3,1,17
3911619,29,0-3,0-3,0-0,1,5,6,5,0,0,3,2,0
4395651,24,3-10,1-5,1-1,0,2,2,3,0,0,2,2,8
4395652,20,3-5,1-2,0-0,0,2,2,3,0,2,0,0,7
4277909,8,0-1,0-0,0-2,1,1,2,0,0,0,1,1,0
4065675,4,0-1,0-0,0-0,0,1,1,1,0,0,1,1,0
4065676,16,1-1,0-0,0-0,0,1,1,3,2,0,1,2,2
4277906,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4395650,8,0-1,0-0,0-0,0,1,1,0,0,0,0,0,0
3137234,28,5-11,0-2,0-0,4,5,9,0,2,0,1,3,10
4280120,34,0-0,0-0,0-0,4,4,8,0,0,1,0,3,0
3918760,36,7-23,3-16,4-4,0,0,0,0,0,0,3,0,21
4067656,33,3-12,2-6,4-4,0,1,1,0,2,0,0,1,12
4280118,31,5-8,3-6,2-2,0,2,2,6,0,0,4,1,15
4067218,9,2-3,0-0,0-0,0,2,2,0,0,0,0,3,4
3918762,8,2-2,1-1,0-1,1,3,4,1,0,1,0,2,5
4398276,10,0-2,0-2,0-0,0,0,0,1,0,0,0,1,0
4067655,3,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0
4280119,8,0-1,0-1,0-0,0,1,1,0,1,0,1,1,0
