NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066836,35,7-16,1-2,5-5,0,3,3,3,0,1,3,2,20
4278380,31,5-8,0-0,2-5,0,3,3,2,0,1,0,2,12
4397193,26,4-7,1-1,1-2,2,3,5,0,0,1,0,2,10
4397191,23,2-4,1-2,2-2,0,0,0,2,1,0,0,0,7
4278378,38,5-12,2-8,0-0,0,4,4,6,1,0,0,2,12
4072624,21,1-1,1-1,0-0,1,1,2,2,0,1,0,0,3
4397190,7,1-2,0-0,2-3,0,1,1,0,0,0,1,3,4
4397192,5,0-0,0-0,0-0,0,1,1,0,0,0,0,1,0
3908871,14,0-1,0-1,0-0,1,0,1,0,0,0,0,0,0
3149900,17,1-5,0-1,0-0,2,2,4,1,0,2,0,2,2
4278403,30,11-16,0-0,0-2,5,7,12,1,0,2,1,3,22
4278402,38,3-7,1-3,2-6,7,3,10,4,0,0,2,1,9
3136535,38,7-13,3-6,0-0,0,1,1,5,1,0,4,2,17
3147687,39,4-9,1-5,5-6,0,6,6,2,0,0,1,1,14
4397200,4,0-1,0-1,0-0,0,1,1,0,0,0,0,0,0
3131633,6,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0
4397199,28,2-7,1-2,2-4,1,2,3,0,1,0,0,4,7
