NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4278410,13,1-2,1-1,0-0,1,1,2,0,0,1,0,1,3
3919422,34,6-18,3-8,2-2,1,5,6,3,2,0,2,3,17
4066517,14,1-2,0-0,0-0,0,3,3,0,0,0,1,3,2
3936100,38,5-11,2-5,0-0,1,0,1,2,2,0,2,1,12
4397220,35,3-7,1-1,4-4,0,0,0,1,1,0,1,5,11
4397224,21,1-2,0-0,2-3,1,6,7,1,0,4,4,5,4
3919423,26,1-4,0-0,1-2,1,0,1,1,2,0,1,1,3
3919421,16,2-4,1-2,2-2,0,3,3,1,0,0,0,1,7
4397222,3,0-0,0-0,0-0,0,1,1,0,0,0,0,1,0
3948135,26,5-5,0-0,1-4,1,5,6,0,0,2,1,1,11
3136522,31,5-10,2-6,4-5,0,3,3,7,1,0,6,3,16
3913553,15,2-5,2-4,1-2,0,3,3,0,0,0,2,4,7
4067307,29,1-4,1-3,3-4,0,3,3,4,1,0,2,3,6
3948134,36,1-3,1-3,0-0,1,3,4,0,1,0,2,1,3
4279222,16,3-7,0-1,3-3,0,2,2,0,0,1,0,1,9
4279220,14,3-4,0-0,1-2,0,2,2,0,0,0,2,0,7
3948132,8,1-2,1-2,0-0,0,1,1,2,0,0,0,0,3
4279221,6,0-0,0-0,0-0,0,0,0,1,0,0,0,1,0
4280251,19,1-2,0-0,0-0,0,1,1,0,0,0,0,2,2
