NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3924889,36,3-7,0-0,0-1,4,4,8,0,0,1,2,4,6
4398139,13,0-3,0-0,0-0,0,2,2,0,0,0,0,4,0
3947041,29,1-6,1-3,0-0,0,0,0,0,1,0,1,2,3
4398141,21,3-9,0-2,3-3,1,1,2,0,0,0,6,1,9
4398142,20,1-3,0-0,3-6,0,4,4,1,0,0,2,1,5
4279780,29,3-4,1-1,0-0,1,3,4,0,4,0,3,1,7
4279781,23,3-6,0-2,0-1,0,2,2,2,1,0,4,3,6
4398138,21,1-5,0-2,0-0,0,0,0,3,3,0,2,3,2
4067887,8,1-3,0-1,0-0,1,0,1,0,2,0,2,2,2
4066327,27,1-4,0-0,4-6,3,1,4,5,1,4,1,2,6
4277871,17,2-4,0-1,1-2,1,3,4,0,1,0,2,2,5
3130565,25,5-8,1-3,4-4,0,3,3,1,2,0,1,3,15
4277869,19,2-5,0-2,0-0,0,2,2,1,1,0,2,2,4
4277872,22,3-4,1-2,0-1,1,2,3,2,1,0,0,0,7
4395632,18,6-6,2-2,0-0,1,2,3,0,2,1,1,0,14
4395633,9,1-3,1-2,0-0,0,1,1,0,0,0,2,2,3
4277868,8,0-2,0-0,4-4,0,0,0,0,0,1,1,0,4
3135059,13,0-1,0-0,0-0,0,1,1,1,0,1,1,1,0
3904627,4,1-1,0-0,0-0,0,0,0,0,0,0,0,0,2
3918425,15,1-2,0-1,3-4,0,4,4,0,0,0,6,1,5
4395631,23,3-6,1-2,1-1,0,2,2,3,4,0,1,1,8
