NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4278018,17,0-5,0-0,0-0,2,0,2,1,1,0,2,3,0
3938916,31,4-6,0-1,0-0,1,7,8,0,1,1,1,3,8
4278012,37,6-10,5-8,0-0,1,2,3,3,3,2,2,5,17
4395669,45,8-19,1-4,6-10,2,4,6,9,2,0,2,0,23
4395670,14,1-3,0-1,3-6,1,0,1,0,1,0,2,2,5
4278017,28,3-9,0-1,0-0,3,1,4,1,0,1,0,1,6
4278016,8,0-2,0-2,0-0,0,1,1,0,1,0,0,1,0
4067470,31,6-8,2-3,1-2,1,1,2,1,0,0,0,0,15
4395671,14,1-7,0-1,0-0,3,2,5,0,0,0,0,0,2
4395688,40,7-12,0-1,5-6,6,11,17,4,1,3,4,5,19
4278046,32,3-6,0-0,3-4,3,4,7,0,0,1,2,4,9
4278045,39,7-15,3-8,1-2,1,3,4,4,1,0,2,1,18
4395687,25,4-6,2-3,1-1,0,0,0,1,0,0,4,3,11
4065750,42,5-12,4-7,4-5,0,4,4,6,2,0,3,3,18
4278047,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
3136934,12,0-2,0-0,0-0,3,3,6,0,0,1,2,0,0
4395686,25,0-7,0-3,1-2,0,2,2,0,0,1,1,1,1
4395689,10,1-4,0-2,0-0,1,0,1,1,0,0,0,0,2
4074937,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
