NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066307,18,3-5,0-0,0-0,0,3,3,0,1,0,1,4,6
4277902,36,6-10,5-8,0-0,1,7,8,1,0,0,1,1,17
3133868,29,2-9,1-3,4-4,2,2,4,3,1,0,1,1,9
3147346,25,5-5,2-2,0-1,0,3,3,4,0,0,4,0,12
3924876,36,10-19,3-8,2-2,1,9,10,3,0,0,1,4,25
3960812,16,4-8,3-6,0-0,0,4,4,1,0,2,0,3,11
4277903,10,0-1,0-0,0-0,0,1,1,0,0,2,1,1,0
3924878,14,1-6,0-0,0-1,3,2,5,3,0,0,1,2,2
4397027,16,1-5,1-2,0-0,0,1,1,4,1,0,1,2,3
4065705,22,6-12,1-2,2-2,6,8,14,0,0,0,0,1,15
4278010,23,4-11,0-4,3-4,0,3,3,1,0,0,1,1,11
3908335,33,1-6,0-3,0-2,1,5,6,6,3,0,0,3,2
4065703,35,6-16,4-7,2-3,1,2,3,3,0,0,0,3,18
4395664,32,2-9,0-4,0-2,0,2,2,3,1,0,1,2,4
4066440,15,7-8,0-0,1-2,1,2,3,0,0,3,1,1,15
4395665,14,3-6,1-3,0-0,1,4,5,0,1,0,0,1,7
4395667,23,2-4,1-1,3-4,2,3,5,0,1,0,0,1,8
4395668,3,0-2,0-1,0-0,0,0,0,0,1,0,0,0,0
