NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4067129,11,1-1,0-0,0-0,0,2,2,0,1,0,3,4,2
4067130,22,5-12,1-6,3-3,1,3,4,1,2,1,4,2,14
4067132,36,3-11,1-5,3-3,1,4,5,1,0,0,2,1,10
4280083,4,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
3908518,14,1-1,1-1,0-0,0,0,0,0,0,0,2,1,3
3948846,26,2-4,2-2,1-2,0,5,5,3,2,1,5,1,7
4280087,31,7-11,1-3,2-2,5,7,12,4,0,2,1,3,17
4398132,23,1-3,0-1,1-2,0,3,3,1,0,0,1,2,3
4280084,2,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0
4398136,31,4-9,3-6,0-0,0,0,0,1,0,0,2,0,11
4278335,17,2-4,0-0,1-1,0,1,1,2,2,1,1,0,5
3934630,16,5-5,0-0,0-0,0,5,5,0,0,1,0,3,10
4066471,34,7-16,0-3,2-5,1,5,6,6,2,1,1,2,16
4278333,33,6-13,2-5,2-2,1,1,2,1,2,0,0,3,16
3934628,37,6-14,4-7,2-2,0,1,1,4,2,3,2,2,18
4278334,8,1-2,0-0,0-0,1,0,1,0,1,0,0,1,2
4278332,23,1-5,0-3,2-2,2,4,6,5,1,0,1,0,4
4066472,13,3-3,0-0,2-2,2,1,3,0,0,0,0,2,8
4066968,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4066469,18,0-5,0-4,2-2,1,1,2,1,0,0,1,1,2
