NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3947237,20,0-1,0-0,0-0,1,7,8,1,0,2,4,2,0
4067127,19,3-6,1-1,0-0,3,5,8,1,0,0,3,5,7
4067124,19,3-7,1-2,2-3,1,3,4,2,2,0,2,3,9
4396689,16,1-2,1-2,1-2,0,4,4,0,0,0,1,2,4
3155750,31,4-8,3-5,3-3,0,3,3,4,0,0,0,0,14
4278389,20,2-2,0-0,0-2,2,3,5,0,1,2,2,1,4
4066777,16,3-6,0-2,2-2,2,2,4,2,0,2,1,4,8
4066952,25,4-9,4-6,2-2,0,3,3,3,1,0,3,1,14
3132057,17,3-6,3-6,0-0,0,2,2,0,0,0,2,0,9
4396688,17,3-4,0-1,1-1,0,0,0,4,1,0,0,0,7
4066773,4,0-1,0-0,0-0,0,2,2,0,1,1,0,0,0
3904749,37,5-13,4-8,0-0,1,0,1,0,3,0,1,3,14
4396589,28,6-13,0-3,0-0,0,1,1,5,1,0,3,1,12
4396591,19,1-3,1-1,0-0,0,2,2,1,0,1,0,0,3
3913216,15,2-8,2-7,2-2,1,2,3,0,0,0,1,1,8
3904748,12,0-0,0-0,0-0,0,0,0,0,0,0,1,2,0
4279162,14,1-7,0-2,5-6,2,2,4,2,1,0,1,2,7
4279163,24,2-4,0-0,0-0,2,3,5,0,1,0,1,2,4
4066775,19,1-7,1-6,0-0,0,1,1,1,1,0,0,1,3
4279161,9,0-1,0-1,0-0,1,1,2,0,0,0,1,1,0
4396592,19,1-5,0-4,0-0,0,1,1,1,1,0,0,2,2
