NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4278509,38,1-2,0-0,0-0,1,4,5,1,1,1,1,2,2
3149033,38,4-8,2-5,0-0,1,5,6,0,3,0,1,0,10
4397103,30,5-12,4-8,2-2,1,3,4,0,0,0,3,2,16
4397105,12,1-2,0-0,0-0,1,1,2,0,0,0,0,0,2
4066354,40,3-12,1-6,4-6,1,6,7,4,0,0,2,3,11
3151454,19,3-8,2-5,0-0,0,4,4,1,1,0,1,5,8
4397101,23,0-1,0-1,0-0,0,1,1,2,0,0,2,2,0
3947156,35,3-7,0-0,1-1,3,8,11,0,2,2,0,3,7
4065730,39,4-15,2-11,0-0,1,3,4,1,0,0,2,1,10
4065732,39,4-13,1-6,2-2,1,3,4,1,0,0,1,4,11
4065733,39,5-12,3-8,0-0,1,5,6,6,2,0,2,2,13
4395677,37,4-9,3-8,1-2,1,3,4,6,0,0,2,2,12
4065731,1,0-0,0-0,0-0,1,0,1,0,0,0,1,0,0
3138200,3,0-0,0-0,0-0,0,1,1,0,0,0,0,1,0
4066240,7,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
