NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4396682,9,0-3,0-0,0-0,1,4,5,0,0,1,1,2,0
3914047,32,4-14,1-6,0-1,1,3,4,0,0,1,0,2,9
4278482,29,1-6,0-1,4-4,0,1,1,2,1,0,1,1,6
4396677,29,6-12,1-3,3-3,1,1,2,1,0,0,2,2,16
4396679,22,4-9,1-3,3-3,1,1,2,1,0,0,0,1,12
4278483,10,0-1,0-0,0-0,1,3,4,2,0,0,1,1,0
4396681,11,1-1,0-0,1-1,2,2,4,1,0,0,0,1,3
4278485,20,3-5,0-0,0-0,1,3,4,0,1,2,1,3,6
4396680,1,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
4396676,29,3-13,1-3,1-2,2,0,2,0,1,0,0,2,8
4396678,8,0-1,0-0,0-0,0,1,1,0,0,0,0,1,0
4278229,23,4-4,0-0,3-6,1,5,6,0,0,4,1,3,11
4278230,30,4-8,3-5,1-2,2,2,4,1,0,0,2,1,12
3934622,31,9-18,1-4,0-0,3,9,12,3,0,1,1,2,19
4066441,21,2-7,1-4,0-0,0,2,2,6,2,1,2,0,5
4066443,31,7-11,5-8,2-2,1,4,5,5,1,0,0,1,21
4403766,1,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0
4066439,4,1-2,0-0,0-0,0,0,0,0,0,0,0,1,2
3923248,13,1-2,0-0,0-2,5,2,7,0,0,1,2,3,2
4278231,2,0-0,0-0,1-2,0,0,0,0,0,0,0,0,1
4278233,10,1-3,0-0,0-1,1,1,2,0,0,1,1,2,2
4396612,8,0-2,0-1,0-0,0,0,0,0,1,0,1,1,0
3136501,24,2-5,1-2,0-2,1,2,3,0,1,1,1,0,5
4076548,2,0-0,0-0,0-0,0,0,0,0,0,0,0,2,0
