NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066836,39,8-14,1-1,6-6,1,6,7,4,0,2,3,2,23
4278380,37,9-13,0-0,3-3,2,2,4,4,2,2,3,2,21
4278378,40,7-11,4-7,6-7,2,4,6,3,3,0,7,2,24
4397191,35,3-6,2-4,0-0,0,2,2,0,0,1,1,2,8
4397193,29,1-3,0-2,2-2,0,2,2,4,1,1,0,3,4
4397192,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4072624,8,1-2,0-1,0-0,0,1,1,1,0,1,1,0,2
3908871,11,1-3,0-1,0-0,0,2,2,2,1,0,0,0,2
3149900,20,3-5,0-0,2-2,3,4,7,0,0,0,1,3,8
4278403,33,6-14,0-0,1-3,7,5,12,3,1,3,4,4,13
4278402,35,3-10,0-3,3-4,3,1,4,5,4,0,2,1,9
3136535,25,1-4,0-2,0-0,1,1,2,6,1,0,3,2,2
3147687,40,10-26,5-11,6-7,2,2,4,1,3,0,0,3,31
4397200,16,5-7,1-2,0-1,4,2,6,1,2,1,1,1,11
3131633,19,1-4,1-4,0-0,0,0,0,0,0,0,0,1,3
4397199,12,2-2,0-0,0-0,1,0,1,0,1,0,1,2,4
