NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3936020,19,0-0,0-0,0-0,2,2,4,2,2,0,0,2,0
3922236,35,2-9,1-4,0-0,0,4,4,2,1,0,2,2,5
3936019,23,2-7,1-4,0-0,0,0,0,2,1,0,1,1,5
4066680,14,2-5,1-2,2-2,1,0,1,0,1,0,2,3,7
4397732,38,6-23,3-14,3-3,0,4,4,4,0,0,3,2,18
4397736,16,0-0,0-0,0-0,1,0,1,0,0,0,1,3,0
4397737,12,0-1,0-0,0-0,1,2,3,1,0,1,0,3,0
4067421,3,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0
4279234,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4397738,21,7-13,2-7,0-2,2,1,3,2,3,0,2,2,16
4397739,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4397733,3,0-0,0-0,0-0,1,0,1,0,0,0,0,0,0
4397734,14,4-6,0-0,0-2,0,0,0,0,1,0,0,2,8
3138229,24,7-11,0-0,6-8,1,3,4,1,0,0,2,1,20
3908857,25,3-4,2-3,2-2,1,4,5,3,1,1,1,0,10
4278351,30,5-9,1-5,2-3,0,4,4,7,2,1,2,1,13
4278352,31,6-10,4-8,0-0,0,4,4,6,2,0,3,2,16
4066489,27,2-2,1-1,3-4,1,5,6,5,0,0,1,2,8
4396789,16,1-2,0-0,0-2,0,1,1,4,1,0,1,1,2
4278355,25,10-13,0-0,2-2,2,9,11,3,0,0,1,1,22
4283936,1,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0
3947209,2,1-1,1-1,0-0,0,0,0,0,0,0,1,0,3
4396791,18,2-2,0-0,0-1,0,1,1,1,0,0,3,1,4
4403456,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
