NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066307,37,4-10,0-0,0-0,1,4,5,2,1,1,2,3,8
4277902,29,5-13,3-9,0-0,1,4,5,0,0,0,0,1,13
4397027,33,3-7,1-2,0-0,0,2,2,2,0,0,2,1,7
3924876,36,4-13,3-8,2-2,0,5,5,3,1,0,1,2,13
3924878,16,1-3,0-0,0-0,1,0,1,1,0,0,0,0,2
3960812,10,1-1,1-1,0-0,0,1,1,0,0,0,0,1,3
3133610,2,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0
4277903,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
3133868,25,1-1,0-0,3-4,2,5,7,0,0,0,0,2,5
3147346,12,0-3,0-2,0-0,0,0,0,1,1,0,2,0,0
3947156,28,7-9,0-1,0-1,2,7,9,0,1,3,1,1,14
4065730,37,2-15,0-10,0-0,0,5,5,3,0,0,0,0,4
4065732,30,4-9,2-5,0-0,1,2,3,0,1,1,0,5,10
4065733,40,5-10,2-3,0-0,0,2,2,3,3,0,0,1,12
4395677,33,3-5,1-2,2-2,0,2,2,2,0,0,2,1,9
4065731,9,2-3,1-2,0-0,0,3,3,0,0,1,0,0,5
3138200,2,0-1,0-0,0-0,1,0,1,0,0,0,1,1,0
4066240,21,4-4,1-1,0-2,3,6,9,2,1,1,2,2,9
