NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3904746,7,1-1,0-0,0-0,0,1,1,0,0,0,0,2,2
3904749,39,8-14,0-5,0-0,2,3,5,1,1,1,2,1,16
4066775,31,1-9,0-4,0-0,1,3,4,0,1,1,1,2,2
4396589,37,7-14,0-2,4-4,0,2,2,3,2,0,1,3,18
4396592,25,3-6,0-3,0-0,0,1,1,1,0,0,2,1,6
3904748,10,1-1,0-0,0-0,1,2,3,1,1,1,1,3,2
4279162,28,2-7,0-4,3-5,2,3,5,1,1,0,3,3,7
3913216,18,2-4,1-2,5-5,1,0,1,0,0,0,2,2,10
4396590,1,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0
4279161,4,0-0,0-0,0-0,0,0,0,0,0,0,1,1,0
4396585,17,3-3,0-0,0-1,3,1,4,1,1,0,1,2,6
3913169,39,6-14,3-8,1-1,1,8,9,0,0,0,3,3,16
4278240,38,4-9,1-3,6-7,1,5,6,3,1,0,4,1,15
4278239,30,4-8,1-3,1-3,1,2,3,5,1,1,5,2,10
4396584,35,4-6,4-6,0-0,0,1,1,2,1,0,1,1,12
4278243,4,0-1,0-0,2-2,1,1,2,0,0,0,1,0,2
4396583,6,1-3,1-1,0-0,1,1,2,0,1,0,2,3,3
4278242,10,0-2,0-2,0-0,0,1,1,1,1,0,0,0,0
4066768,21,5-8,1-2,3-3,4,2,6,0,0,0,2,3,14
