NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4065741,36,5-11,0-0,4-4,3,7,10,1,4,3,5,4,14
4396614,26,7-14,0-0,4-4,4,4,8,2,1,0,1,3,18
4073485,3,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
4066449,38,3-14,1-8,3-3,0,0,0,2,1,0,1,2,10
3148927,33,6-10,0-2,0-3,5,2,7,7,1,1,3,4,12
4396620,12,2-2,0-0,0-0,1,1,2,0,0,0,0,3,4
3947066,6,1-3,0-0,0-0,0,0,0,1,2,0,1,2,2
4278248,38,4-15,3-11,1-1,2,10,12,2,0,0,2,3,12
4396615,8,0-1,0-1,0-0,0,0,0,0,1,0,1,1,0
4278284,12,1-2,0-0,2-2,1,1,2,0,0,1,1,3,4
4278280,35,5-10,1-3,3-6,3,8,11,3,1,1,4,2,14
4278282,22,0-1,0-1,1-2,1,5,6,2,1,2,1,2,1
4278283,23,5-5,1-1,2-5,0,1,1,3,1,0,2,1,13
3907788,36,3-7,0-2,4-4,0,2,2,2,2,0,1,1,10
3912845,18,4-7,0-0,2-2,0,2,2,1,0,2,1,1,10
4396632,24,5-13,4-11,2-5,0,3,3,3,0,0,0,2,16
4396633,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4396634,28,2-7,2-5,4-4,1,2,3,3,3,1,3,1,10
