NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4279150,35,4-9,0-0,1-2,0,12,12,2,1,0,6,1,9
3133597,35,5-11,2-7,0-0,0,1,1,2,2,0,2,0,12
3133963,32,3-8,2-3,2-2,0,4,4,1,0,1,2,1,10
4067020,24,0-5,0-3,0-0,0,4,4,2,1,1,2,0,0
4397430,30,2-7,1-6,0-0,0,1,1,1,1,0,2,1,5
4397431,2,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0
4279149,8,2-3,0-0,0-0,0,2,2,0,0,0,1,1,4
4066717,21,0-1,0-0,2-2,0,4,4,1,1,0,0,2,2
4397429,13,0-2,0-0,0-0,0,1,1,0,2,0,0,2,0
4066508,37,4-19,1-6,2-2,3,2,5,1,2,2,1,3,11
4278393,16,0-2,0-1,0-0,0,3,3,0,0,0,0,0,0
4278395,22,2-7,1-3,0-0,0,5,5,0,0,0,2,3,5
4397194,30,2-7,1-4,0-0,0,1,1,1,1,1,2,1,5
3911628,38,7-13,1-3,0-0,1,4,5,1,2,0,4,1,15
3133856,19,1-1,0-0,0-0,2,4,6,0,0,3,0,1,2
4066512,6,1-2,0-1,0-0,0,0,0,0,0,0,0,0,2
3911632,17,0-2,0-2,0-0,0,5,5,2,0,0,4,2,0
3132056,2,0-1,0-1,0-0,0,1,1,0,0,0,0,0,0
3911629,13,2-4,1-3,0-0,0,4,4,0,0,0,0,0,5
