NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066683,33,2-10,0-5,4-5,2,7,9,1,1,0,1,0,8
4278202,13,0-0,0-0,0-0,1,2,3,0,0,0,0,0,0
4278204,31,5-9,1-3,0-0,3,2,5,2,0,0,1,3,11
4278203,36,5-13,4-10,1-2,0,2,2,2,1,0,1,0,15
4278199,38,6-15,2-6,9-10,1,1,2,6,3,0,3,3,23
4395874,7,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0
4395878,13,2-5,0-0,0-0,0,0,0,0,0,2,0,1,4
4066754,2,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0
3961485,27,3-7,3-6,0-0,0,1,1,1,2,0,2,1,9
4397761,18,4-5,0-0,2-2,1,0,1,0,0,2,0,1,10
4397760,18,1-1,1-1,0-0,1,1,2,2,0,0,2,0,3
3137159,31,8-11,7-9,0-0,0,2,2,0,0,0,1,0,23
3908865,33,4-8,3-4,2-2,1,11,12,3,0,1,0,3,13
4067719,40,8-15,0-2,1-2,1,0,1,8,0,0,4,2,17
4279250,22,3-6,0-1,0-1,0,5,5,2,1,0,2,1,6
4359118,13,1-2,1-2,0-0,0,2,2,0,0,1,2,3,3
4279249,25,2-5,0-2,0-0,0,5,5,4,0,0,1,4,4
