NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4278229,17,1-4,0-0,0-0,2,1,3,0,1,2,1,5,2
4278230,27,1-10,0-7,2-2,0,1,1,0,1,2,1,3,4
3934622,38,9-18,2-5,5-6,2,4,6,3,3,0,6,4,25
4066441,28,2-6,0-3,8-10,0,1,1,3,0,1,1,4,12
4066443,31,5-7,2-4,4-5,0,2,2,3,2,0,0,4,16
3923248,15,0-1,0-0,1-2,1,6,7,1,0,0,0,3,1
4278231,4,0-0,0-0,0-1,0,1,1,0,0,1,1,0,0
4278233,13,1-5,0-1,0-1,0,2,2,0,1,1,1,4,2
4396612,5,0-0,0-0,0-0,1,0,1,1,0,0,0,1,0
3136501,22,2-3,2-2,0-1,0,1,1,1,0,0,1,4,6
4278308,35,4-9,1-2,3-6,3,5,8,0,2,4,2,5,12
4396642,10,0-1,0-0,0-0,0,1,1,0,0,1,2,3,0
4278306,23,4-9,1-3,8-11,1,5,6,3,2,0,4,3,17
4278307,26,2-3,1-2,0-0,0,3,3,0,0,0,1,0,5
3922039,34,9-19,0-4,7-13,3,5,8,4,3,0,6,4,25
4278083,17,0-1,0-0,3-4,3,1,4,1,1,1,1,3,3
4396649,13,0-1,0-0,0-0,0,3,3,0,0,0,1,2,0
3136177,21,1-3,1-2,2-4,1,4,5,0,0,0,0,2,5
4396641,21,1-2,1-2,6-8,0,2,2,0,0,0,2,4,9
