NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4077382,33,5-9,0-0,4-10,3,13,16,3,0,0,6,4,14
4067645,22,4-8,2-6,0-1,1,2,3,0,0,0,2,5,10
4398273,29,1-7,1-5,1-2,0,1,1,0,0,0,1,5,4
4280115,36,4-8,4-7,7-11,0,5,5,3,1,0,1,4,19
4280116,24,1-5,1-4,1-4,1,1,2,2,1,0,4,3,4
3936283,30,3-6,1-3,3-4,1,2,3,2,1,0,1,5,10
4067647,7,0-1,0-0,0-0,1,2,3,1,0,0,3,2,0
4398274,19,1-3,1-3,0-0,0,1,1,1,0,0,0,1,3
4395688,22,6-11,0-2,5-6,1,2,3,0,1,0,3,3,17
4278046,26,0-2,0-0,3-4,2,5,7,0,0,2,1,3,3
4278045,30,4-7,1-2,5-6,1,3,4,1,1,0,0,2,14
3155501,27,1-5,0-1,3-5,0,3,3,0,2,0,2,2,5
4065750,35,6-9,1-2,7-9,0,3,3,3,2,0,2,3,20
3136934,11,1-4,0-0,2-2,0,2,2,1,0,0,1,5,4
4278047,3,0-0,0-0,1-2,0,1,1,0,0,0,0,3,1
4395686,22,1-5,0-2,0-2,1,3,4,0,1,0,1,2,2
4395687,21,2-8,0-1,1-2,1,3,4,1,0,0,1,1,5
4395690,3,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0
