NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4396567,12,4-6,1-2,1-1,0,2,2,0,0,1,1,1,10
3130753,33,6-10,4-7,0-0,2,4,6,3,2,2,3,1,16
3913243,35,7-12,1-3,5-5,1,10,11,1,1,0,2,0,20
4278235,17,2-6,0-2,0-2,1,1,2,3,1,1,1,0,4
4396565,17,1-4,0-1,0-0,0,1,1,3,1,0,6,4,2
4396568,7,4-4,0-0,0-0,1,2,3,0,1,0,1,3,8
4396569,28,3-4,0-1,0-0,1,4,5,0,1,0,1,2,6
4396570,26,4-7,2-5,0-0,2,5,7,5,1,1,0,2,10
4278234,25,3-6,0-0,4-5,1,2,3,6,1,1,3,2,10
4278202,17,1-2,0-0,0-0,1,1,2,1,1,0,0,2,2
4278204,35,8-11,0-0,0-0,3,3,6,1,2,1,1,2,16
4278203,35,6-17,2-10,0-0,0,3,3,1,0,0,3,2,14
4395873,21,1-6,0-3,0-0,0,0,0,3,1,0,0,3,2
4278199,33,5-17,1-9,1-2,0,3,3,8,5,0,4,2,12
4395878,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4395874,14,1-3,1-2,0-0,0,2,2,1,1,3,2,1,3
4066683,17,1-3,0-1,1-3,1,1,2,1,0,0,1,1,3
4066754,10,0-1,0-0,2-3,2,1,3,0,0,0,1,2,2
3961485,17,0-1,0-1,0-2,0,0,0,2,0,0,2,0,0
