NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4079701,22,0-2,0-1,0-0,1,2,3,1,0,0,5,3,0
3904629,37,3-7,0-0,2-2,4,6,10,2,0,0,1,2,8
4277889,32,4-15,0-8,0-0,1,2,3,2,2,1,3,1,8
4065669,33,4-9,3-8,0-0,3,5,8,1,0,0,0,1,11
3904628,34,2-8,1-4,3-4,1,6,7,3,2,0,2,0,8
4280266,14,2-4,2-2,0-0,0,0,0,1,0,0,0,0,6
4395635,2,1-1,1-1,0-0,0,0,0,0,0,0,0,0,3
3130509,26,4-13,1-5,0-0,0,1,1,1,0,0,1,0,9
4066446,37,8-13,6-9,0-0,0,3,3,3,3,3,0,0,22
4278031,26,2-8,0-2,3-3,1,2,3,2,0,1,1,1,7
3136471,21,3-3,0-0,0-0,0,4,4,0,0,5,0,3,6
4065722,36,3-8,1-5,3-3,1,5,6,9,0,0,0,0,10
3934659,27,3-7,3-6,0-0,1,1,2,1,1,1,1,1,9
4278032,23,2-3,1-2,0-0,1,4,5,5,0,0,2,0,5
4278033,10,1-2,0-0,0-0,0,1,1,0,3,0,2,2,2
4395675,2,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0
4395676,15,4-7,3-6,1-2,0,3,3,2,0,0,0,1,12
4395673,3,0-1,0-0,0-0,0,0,0,0,0,1,0,0,0
