NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3907110,14,1-3,0-0,2-2,1,4,5,0,0,3,2,3,4
3947734,32,4-9,0-5,1-1,0,4,4,2,1,0,3,3,9
3947736,33,3-11,1-7,1-2,1,8,9,1,0,0,1,2,8
4067579,29,2-6,1-3,4-5,1,2,3,3,0,0,1,2,9
4278881,31,1-2,1-2,0-0,0,2,2,2,0,1,0,2,3
4067576,26,0-3,0-1,4-4,0,5,5,3,1,0,2,0,4
3161993,8,2-2,2-2,0-0,0,1,1,0,0,0,1,1,6
4396745,27,5-11,5-11,0-0,0,3,3,0,0,0,1,2,15
4278884,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
3945564,39,8-19,0-1,3-5,6,3,9,1,1,1,0,4,19
67275,39,3-9,2-6,2-2,0,11,11,0,1,0,1,3,10
3147501,32,4-8,3-5,3-3,1,1,2,0,2,0,2,2,14
4278038,18,2-4,1-1,0-0,0,1,1,0,1,0,1,0,5
4278039,36,2-8,0-1,2-2,0,6,6,6,3,0,1,1,6
4278040,1,0-0,0-0,0-0,0,0,0,0,0,0,0,2,0
4395681,6,0-0,0-0,0-0,0,2,2,0,0,0,0,0,0
3945566,29,5-9,1-2,2-4,0,2,2,4,2,0,2,2,13
