NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3907507,9,2-3,0-0,0-0,0,1,1,0,1,1,1,3,4
3912848,22,1-6,0-1,0-0,5,2,7,1,0,0,3,2,2
4066303,35,5-14,3-6,0-0,0,10,10,1,1,0,5,1,13
3912841,34,3-12,0-3,0-0,0,1,1,0,3,0,3,2,6
3912847,38,1-12,0-4,2-2,1,4,5,4,1,0,2,0,4
4397007,7,0-1,0-0,0-0,1,2,3,0,0,0,0,0,0
4066304,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4277897,6,1-2,0-0,1-2,3,1,4,0,1,0,0,3,3
4397006,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4277895,13,2-3,1-2,0-0,1,1,2,1,0,1,1,0,5
4066301,35,3-6,1-3,2-2,0,7,7,0,1,0,1,0,9
4066477,27,4-6,0-0,1-2,1,5,6,0,1,0,2,2,9
4278406,26,1-6,0-4,2-3,1,4,5,1,2,2,1,3,4
4066479,27,2-5,2-5,0-0,0,1,1,0,1,0,1,0,6
3906684,28,6-10,1-4,1-2,1,4,5,1,0,0,3,1,14
3907811,31,2-9,0-2,1-2,0,3,3,5,3,0,3,0,5
4066390,18,2-6,1-4,0-0,1,3,4,0,0,1,1,2,5
4396669,6,0-1,0-0,0-0,0,3,3,0,0,1,1,1,0
4278407,21,1-4,0-1,0-0,0,1,1,1,0,0,1,1,2
4278408,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4066818,2,0-0,0-0,0-0,0,0,0,0,0,0,0,2,0
4067070,13,1-3,0-0,0-0,0,2,2,1,1,0,1,1,2
