NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3945564,17,0-5,0-1,1-2,2,7,9,2,0,1,3,5,1
3945566,19,6-11,1-4,4-4,0,2,2,3,2,1,1,1,17
3147501,40,6-9,1-2,6-6,0,5,5,1,0,0,3,1,19
4278038,37,3-3,1-1,0-1,0,1,1,2,1,0,4,2,7
4278039,39,11-17,3-7,0-0,0,4,4,5,6,1,4,1,25
4395681,16,1-1,0-0,0-0,0,2,2,0,1,0,0,0,2
67275,32,3-5,3-4,2-2,0,3,3,0,1,0,0,4,11
3904629,22,2-2,0-0,0-0,1,1,2,0,2,0,4,3,4
4065669,31,3-9,2-7,0-0,0,1,1,2,0,0,0,3,8
4277889,37,6-10,3-7,4-6,0,0,0,4,2,0,5,2,19
3130509,33,3-13,2-7,2-2,0,4,4,1,3,1,3,1,10
3904628,29,5-8,3-5,2-2,0,9,9,2,0,0,3,0,15
4079701,30,2-7,1-2,4-4,3,3,6,3,2,0,0,2,9
4280266,18,2-7,1-5,0-0,0,0,0,2,2,0,1,1,5
