NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066785,43,12-14,0-0,2-3,1,7,8,1,2,3,1,4,26
4397178,11,1-1,0-0,0-0,0,1,1,1,0,0,1,4,2
4397179,32,0-5,0-4,0-1,1,3,4,1,1,0,3,3,0
4066786,41,4-11,2-6,0-1,0,0,0,5,2,0,2,1,10
4278371,43,9-20,4-9,1-2,1,5,6,5,4,0,3,1,23
4397180,33,4-9,1-3,0-0,2,2,4,0,0,0,1,2,9
3924873,22,1-3,0-0,0-0,1,1,2,2,0,0,0,5,2
3138229,29,1-3,0-0,2-2,0,5,5,0,1,1,2,3,4
3908857,42,7-10,1-3,8-9,1,10,11,3,0,1,2,0,23
4278355,42,11-14,1-2,3-5,2,9,11,7,0,1,3,3,26
4278351,35,1-4,1-4,2-2,0,0,0,1,1,0,1,1,5
4278352,44,3-10,0-4,2-2,0,2,2,6,2,0,6,2,8
4396791,13,2-4,0-1,0-0,0,0,0,0,2,0,2,1,4
4066489,20,0-2,0-0,0-0,2,2,4,0,0,0,3,3,0
