NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3913211,25,3-8,1-3,1-2,1,2,3,4,1,0,0,5,8
4280013,13,0-1,0-0,0-0,0,0,0,1,0,0,1,3,0
3141214,25,2-4,0-1,0-0,1,2,3,1,1,0,0,2,4
4398170,33,8-14,1-3,5-5,1,5,6,5,2,0,4,1,22
3913204,34,5-12,5-12,0-0,2,1,3,2,0,0,3,2,15
4067288,5,2-3,2-3,0-0,0,0,0,0,0,0,0,0,6
4280011,26,7-10,6-9,2-3,1,5,6,0,1,0,2,1,22
4280012,17,0-2,0-2,0-0,0,2,2,1,0,0,2,5,0
3913203,14,2-4,1-3,0-0,0,2,2,2,0,0,0,1,5
4067287,8,1-3,0-0,0-0,0,1,1,0,1,0,3,1,2
4278308,35,6-9,0-0,3-3,2,5,7,2,0,2,0,0,15
4396642,14,3-4,0-0,0-0,2,1,3,0,0,0,0,1,6
4278306,34,6-16,1-6,8-9,2,1,3,4,3,0,1,2,21
3136177,27,2-7,2-5,0-0,2,4,6,1,0,0,1,2,6
3922039,33,7-13,3-7,4-7,1,1,2,6,1,0,5,2,21
4396649,6,1-1,0-0,0-0,0,2,2,0,1,0,0,1,2
4278083,7,1-1,0-0,1-2,0,1,1,0,0,0,1,3,3
4396643,13,1-2,0-1,2-2,0,3,3,0,0,0,0,0,4
4278307,17,1-7,1-6,0-0,3,2,5,2,1,0,5,1,3
4396641,14,0-2,0-1,0-0,0,0,0,1,0,0,0,1,0
