NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066494,34,5-10,1-4,0-0,0,1,1,1,0,0,2,3,11
4278297,36,5-9,2-2,7-8,1,4,5,3,2,1,2,3,19
3907804,39,5-9,1-4,2-2,0,3,3,6,2,0,1,4,13
3915194,9,1-3,1-2,0-0,0,1,1,2,1,0,0,2,3
3936293,39,7-11,0-0,0-4,0,4,4,2,3,0,1,4,14
4396638,36,6-7,1-1,4-6,2,12,14,1,1,1,4,2,17
4396640,4,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0
4076756,2,0-0,0-0,0-0,0,0,0,1,0,0,0,0,0
4278296,1,0-1,0-1,0-0,0,0,0,0,0,0,0,1,0
4278308,37,6-13,0-2,5-8,5,8,13,1,1,0,1,2,17
3948790,3,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0
4278306,40,3-13,0-5,9-11,2,6,8,7,1,0,1,3,15
4278307,27,2-6,2-6,4-6,2,0,2,2,1,0,3,1,10
3136177,22,3-8,1-4,0-1,0,0,0,0,1,0,3,1,7
4396642,18,1-2,0-0,4-4,3,4,7,0,0,0,0,3,6
4396649,9,0-3,0-0,0-0,1,1,2,0,0,0,0,1,0
4278083,5,0-0,0-0,1-2,0,0,0,0,0,1,0,0,1
4396643,11,3-5,1-1,0-0,0,1,1,0,0,0,0,1,7
4396641,28,3-9,2-4,0-0,1,3,4,3,1,0,3,4,8
