NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4278202,7,1-2,0-0,0-0,1,0,1,0,0,0,0,0,2
4278204,33,3-5,1-1,1-2,1,6,7,0,0,0,4,3,8
4278203,41,6-13,4-11,8-9,1,4,5,5,1,0,2,3,24
4395873,22,0-6,0-5,0-0,1,2,3,2,0,1,0,2,0
4278199,28,2-8,1-3,0-0,1,6,7,3,2,0,4,3,5
4395878,16,2-5,0-0,0-0,2,1,3,0,0,0,1,3,4
4395874,4,0-0,0-0,1-2,0,1,1,0,0,0,0,0,1
4066683,38,2-5,2-4,2-4,0,6,6,0,0,0,0,1,8
3961485,32,4-6,2-4,0-0,0,3,3,2,1,0,1,2,10
4278581,1,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
4395875,3,1-2,0-1,0-0,0,0,0,0,0,0,0,2,2
3904748,31,1-1,0-0,2-4,2,0,2,1,0,0,0,3,4
3904749,45,1-8,0-2,2-2,1,8,9,1,2,0,2,3,4
4066775,37,3-14,0-4,0-0,1,3,4,0,1,0,2,2,6
4396589,23,7-9,3-5,0-0,0,3,3,0,4,0,2,5,17
4396591,31,2-9,0-2,3-3,0,7,7,0,0,0,0,1,7
3904746,10,1-1,0-0,0-1,0,0,0,1,0,0,0,1,2
3913216,7,1-2,1-2,0-0,1,0,1,1,0,0,0,1,3
4396592,34,8-11,2-3,4-5,0,2,2,4,0,1,2,1,22
4396590,7,0-1,0-0,0-0,0,0,0,1,0,0,2,1,0
