NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4278018,27,1-4,1-1,1-2,2,4,6,0,0,0,1,4,4
3938916,28,1-6,0-1,0-0,3,2,5,1,0,2,2,4,2
4395669,40,6-11,3-5,2-4,1,6,7,3,1,0,6,4,17
4395670,31,2-13,2-9,1-2,0,3,3,1,0,0,4,4,7
4395671,28,3-10,0-2,1-2,3,6,9,0,2,0,1,3,7
4278017,2,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
4067470,13,2-6,0-4,3-4,1,0,1,2,1,0,1,1,7
4278012,26,7-15,5-13,0-0,5,3,8,1,0,0,0,3,19
4278016,5,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4066446,25,3-7,2-5,0-0,0,1,1,1,1,0,2,0,8
4278031,28,4-11,1-3,2-3,1,4,5,4,0,3,3,1,11
3136471,26,2-2,0-0,2-6,3,8,11,0,0,3,4,1,6
4065722,40,9-17,3-7,1-4,1,2,3,2,1,2,4,4,22
3934659,34,2-9,2-6,4-4,0,2,2,5,2,0,0,4,10
4278032,21,1-2,0-0,2-4,2,4,6,5,2,2,1,1,4
4278033,7,0-1,0-0,0-0,0,1,1,0,1,0,0,1,0
4395676,19,4-5,4-5,1-2,0,1,1,0,1,0,0,2,13
