NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066825,21,8-11,0-0,0-0,0,1,1,2,0,3,0,4,16
4279557,29,5-9,3-6,0-0,0,3,3,0,0,1,0,2,13
4066827,26,2-3,1-2,2-2,1,6,7,7,1,0,2,4,7
4066828,26,2-7,0-3,6-7,2,2,4,4,0,0,0,1,10
4279556,24,2-5,2-5,0-0,1,5,6,1,1,0,2,2,6
4397970,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4066830,10,2-3,0-0,0-0,1,1,2,0,0,1,0,0,4
4066831,16,3-5,1-2,0-0,1,3,4,1,0,1,0,1,7
3920225,14,1-6,0-3,0-0,0,1,1,0,0,0,0,0,2
4397968,23,3-8,1-1,2-3,1,3,4,4,1,0,5,3,9
4397969,9,0-1,0-1,0-0,0,0,0,2,0,0,1,0,0
3946036,27,3-10,2-3,3-4,2,4,6,1,0,0,2,3,11
3149936,22,4-7,0-0,0-1,2,7,9,2,0,1,1,1,8
3947017,31,3-7,1-4,0-0,0,3,3,1,0,0,0,0,7
3947221,38,13-23,4-8,6-6,0,4,4,5,4,0,3,3,36
4278368,33,0-5,0-3,0-0,1,0,1,2,0,0,1,2,0
4397161,8,0-1,0-0,0-0,0,0,0,0,0,0,1,2,0
4397162,18,2-2,0-0,3-4,1,1,2,1,0,2,0,2,7
4397160,9,1-3,0-1,0-0,1,0,1,2,0,0,0,0,2
4066270,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4066460,9,0-1,0-1,0-0,0,2,2,0,1,0,1,1,0
4066797,2,0-0,0-0,0-0,0,0,0,0,0,0,0,2,0
