NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3934620,29,2-7,0-1,1-2,4,4,8,0,1,1,3,4,5
4066485,11,1-3,0-0,2-2,2,3,5,0,1,0,0,5,4
3934619,26,4-8,2-3,0-0,0,1,1,1,1,0,2,1,10
4066486,35,3-9,0-4,2-2,2,3,5,4,2,0,3,2,8
4278217,26,4-9,0-2,4-4,2,4,6,3,0,1,3,4,12
4278219,15,2-5,0-0,2-2,2,4,6,1,0,1,2,2,6
4278220,8,0-0,0-0,2-2,0,1,1,0,0,1,1,2,2
4396608,7,2-3,0-1,0-0,0,0,0,0,0,0,0,0,4
4396609,9,0-1,0-1,0-0,0,1,1,0,0,0,0,1,0
4278218,14,1-2,1-2,0-0,1,0,1,0,0,0,0,2,3
3153183,21,3-6,2-2,2-2,1,2,3,2,1,0,2,0,10
4278229,22,2-4,0-0,4-6,2,3,5,0,0,4,2,3,8
4278230,32,2-4,2-4,0-0,0,0,0,0,0,0,0,0,6
3923248,23,4-5,0-0,1-5,3,2,5,0,0,0,0,2,9
3136501,34,4-9,0-1,0-1,1,2,3,1,2,1,0,3,8
4396612,9,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0
4066441,33,5-18,0-6,3-4,2,0,2,5,2,0,4,2,13
4066443,27,4-9,1-3,5-5,3,4,7,1,1,0,3,1,14
4278233,20,1-6,0-2,0-0,0,1,1,0,0,0,2,3,2
