NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4395625,32,13-26,3-7,4-8,0,4,4,6,0,0,2,2,33
4395627,24,6-14,3-8,7-7,0,2,2,3,4,0,0,4,22
4395628,23,11-13,1-1,5-7,3,4,7,2,1,1,1,3,28
4065652,26,3-4,0-0,1-3,3,1,4,1,0,1,0,4,7
4395626,31,2-7,1-1,1-2,0,4,4,7,1,0,0,1,6
3913178,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4065650,12,0-0,0-0,0-0,0,3,3,0,2,1,1,4,0
4065653,30,4-8,1-5,0-0,6,5,11,3,2,0,0,4,9
3913177,4,1-1,0-0,2-2,0,0,0,0,0,0,0,3,4
4277845,5,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4277846,11,3-6,3-4,0-0,1,2,3,0,0,0,0,1,9
3134914,30,6-8,1-1,9-13,4,3,7,1,0,1,3,2,22
4278078,17,3-7,1-2,1-2,1,1,2,0,0,0,0,5,8
4395722,19,1-3,0-1,0-0,0,1,1,4,0,0,3,4,2
4395723,30,8-16,1-3,6-10,1,3,4,2,1,1,0,3,23
4395725,34,4-11,1-6,5-5,0,9,9,5,0,2,1,1,14
4278076,13,0-1,0-0,0-0,0,2,2,0,0,1,3,3,0
4395727,22,4-6,0-0,0-0,3,3,6,1,0,0,3,4,8
4395724,19,0-3,0-2,6-6,0,1,1,1,0,0,1,2,6
4278074,16,0-4,0-2,1-2,0,1,1,3,0,0,1,1,1
