NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4280054,29,4-12,0-1,2-2,2,2,4,0,0,1,2,1,10
3913190,24,2-5,0-1,8-8,2,2,4,2,0,0,1,2,12
4280058,32,1-3,0-1,1-2,0,1,1,3,1,0,2,0,3
3936171,19,2-7,0-1,0-0,1,2,3,0,1,0,1,0,4
4280051,31,4-12,1-4,0-0,0,1,1,1,0,0,2,0,9
4070750,14,0-2,0-2,0-0,0,2,2,1,0,0,0,2,0
4280059,11,0-3,0-1,0-0,0,1,1,0,0,0,0,0,0
4397895,21,1-4,1-2,3-5,0,1,1,0,1,0,1,2,6
4397897,4,0-0,0-0,2-2,1,1,2,0,0,0,0,1,2
4397898,7,0-2,0-1,0-0,1,0,1,0,1,0,2,0,0
4280053,8,0-3,0-2,0-1,1,1,2,2,0,0,0,1,0
3906466,20,2-4,0-0,2-2,4,4,8,1,2,1,2,2,6
4278492,20,1-5,0-4,1-2,0,2,2,1,0,0,0,0,3
3922045,19,3-7,2-4,0-0,0,3,3,0,1,0,1,2,8
4396809,30,6-10,1-2,0-0,0,2,2,1,2,0,3,2,13
4396810,27,7-13,3-4,0-0,1,4,5,4,1,0,1,2,17
4396813,3,0-1,0-1,0-0,0,0,0,0,0,1,0,0,0
4396816,16,4-6,0-0,0-0,3,5,8,1,1,1,2,1,8
3951966,4,0-0,0-0,0-2,0,2,2,1,0,0,0,1,0
4066856,17,3-4,0-0,1-3,2,5,7,0,0,3,0,1,7
3906467,15,1-1,1-1,0-0,1,3,4,1,1,0,1,2,3
4297498,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4396814,3,1-2,1-2,0-0,0,0,0,0,0,0,0,0,3
4396815,6,1-1,1-1,0-0,0,0,0,1,0,0,1,2,3
4396812,17,2-6,2-5,0-0,1,0,1,0,0,0,2,1,6
