NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4397224,15,0-4,0-0,0-2,2,2,4,1,0,2,1,0,0
4278410,22,0-3,0-2,0-0,0,5,5,0,1,3,1,4,0
4397220,34,5-13,3-4,0-0,1,2,3,4,1,0,4,0,13
4397221,17,1-3,1-3,0-0,0,1,1,2,0,0,1,2,3
3936100,40,7-15,5-9,4-5,2,2,4,2,1,0,5,3,23
4066517,25,1-1,0-0,3-6,2,5,7,0,0,0,2,2,5
3919421,29,3-11,1-5,4-5,2,2,4,2,0,0,2,0,11
4283452,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4397222,17,4-8,2-4,0-0,3,2,5,0,1,0,1,3,10
3133875,10,1-1,0-0,0-0,0,1,1,0,0,0,1,4,2
3141263,35,3-11,1-5,2-2,1,6,7,1,2,1,0,1,9
3906644,36,5-10,2-5,1-2,0,2,2,1,3,2,1,3,13
4067785,38,11-20,2-6,1-2,2,5,7,3,2,2,6,4,25
4280167,38,3-6,0-0,0-0,0,3,3,6,4,2,1,0,6
4280168,5,1-1,0-0,1-2,1,0,1,0,0,0,0,1,3
4067784,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4397533,26,4-7,0-0,4-4,4,5,9,2,2,0,1,0,12
4280165,12,2-3,1-1,0-0,0,3,3,2,0,0,2,3,5
