NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4397003,33,8-15,1-3,5-5,4,2,6,1,0,0,0,5,22
4397001,26,3-5,1-2,0-0,0,1,1,6,1,0,1,2,7
4397002,35,3-10,2-3,0-0,2,7,9,1,2,0,3,1,8
3911843,35,8-13,5-7,2-3,0,5,5,1,1,2,2,5,23
4277936,23,3-11,0-6,0-0,1,0,1,3,0,0,1,3,6
3913549,14,1-3,0-1,0-0,0,4,4,0,0,0,2,4,2
3155489,4,0-2,0-0,0-1,0,0,0,0,0,0,1,1,0
4397005,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4074216,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4277940,25,0-4,0-1,6-6,4,3,7,5,4,0,1,5,6
4396998,4,0-1,0-1,0-0,3,1,4,0,0,0,2,0,0
4065705,10,2-3,0-0,0-0,3,3,6,0,2,0,1,5,4
3908335,34,0-2,0-1,5-8,1,4,5,4,3,1,3,0,5
4065703,40,7-16,3-7,2-4,0,4,4,4,0,1,3,1,19
4395664,33,3-7,1-3,3-5,2,1,3,3,2,0,4,2,10
4278010,26,5-8,2-4,7-10,1,5,6,0,1,0,1,3,19
4395665,15,1-5,0-3,2-2,0,1,1,0,0,1,0,3,4
4066440,17,3-4,0-0,4-8,1,3,4,0,0,5,1,2,10
4065704,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4395667,21,2-5,0-1,1-2,0,3,3,0,0,1,0,2,5
4395668,3,0-0,0-0,0-0,1,0,1,0,0,1,1,0,0
