NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4278497,35,3-8,0-1,2-2,6,9,15,0,0,1,1,3,8
4278495,27,2-16,1-7,0-0,1,5,6,1,0,0,1,4,5
3911841,35,4-15,0-2,0-0,2,6,8,1,1,0,1,1,8
3913163,23,2-6,1-2,2-4,0,3,3,1,0,0,1,1,7
4278493,36,5-11,1-4,1-4,1,4,5,2,1,1,3,2,12
4396837,2,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0
4396838,2,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0
4396836,7,0-0,0-0,0-0,0,2,2,2,0,0,0,0,0
4278494,5,0-1,0-0,2-2,0,1,1,0,0,0,0,2,2
4066873,22,4-7,1-1,2-2,4,2,6,0,0,0,1,2,11
4066874,6,1-1,1-1,0-0,0,0,0,0,0,0,1,0,3
3951966,9,1-3,0-0,0-1,0,0,0,0,0,0,0,0,2
4066856,34,4-10,0-0,3-3,1,8,9,2,2,4,1,3,11
4278492,33,5-9,4-7,0-0,0,3,3,1,1,0,0,2,14
4396809,34,4-9,4-9,3-4,0,3,3,3,1,1,2,2,15
4396810,37,5-14,0-6,0-1,1,5,6,6,1,0,1,1,10
4396816,19,0-5,0-0,2-4,2,5,7,1,0,1,0,4,2
4396814,4,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4396815,6,0-0,0-0,0-0,1,0,1,0,0,0,0,2,0
4396812,24,2-8,2-7,7-10,0,7,7,4,2,1,0,0,13
