NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4278335,12,0-0,0-0,0-0,0,1,1,0,0,0,1,2,0
3934630,34,2-2,0-0,3-6,1,7,8,0,2,3,0,2,7
4278333,42,8-17,0-4,5-9,0,8,8,3,2,0,3,2,21
3934628,42,8-18,2-9,4-4,1,1,2,3,2,0,3,2,22
4066471,38,7-19,0-3,3-7,2,1,3,5,5,1,2,3,17
4278334,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4278332,28,3-4,2-2,0-0,1,5,6,2,0,1,1,4,8
4066472,9,0-0,0-0,2-2,2,0,2,0,0,2,0,2,2
4066469,19,3-5,2-3,0-0,0,0,0,0,1,0,1,2,8
3914047,45,7-17,3-7,7-8,2,5,7,1,1,0,5,1,24
4396682,15,2-5,0-1,0-0,0,2,2,0,1,1,2,4,4
4396678,27,1-2,0-1,0-1,1,7,8,3,0,0,3,1,2
4278482,44,10-18,2-6,0-1,1,3,4,3,2,0,3,2,22
4396676,26,5-10,1-4,3-3,4,2,6,4,1,1,0,3,14
4278483,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4396681,6,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
4396685,24,5-7,0-0,2-2,1,5,6,0,0,0,2,2,12
4396679,20,0-3,0-3,1-2,0,2,2,1,0,0,2,5,1
4396677,18,1-1,0-0,0-0,0,3,3,1,0,0,2,1,2
