NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4278481,28,2-4,0-0,1-1,2,3,5,0,0,0,3,2,5
3904625,34,3-3,0-0,1-3,1,3,4,1,0,5,3,3,7
3912281,33,2-5,1-4,0-0,0,3,3,5,2,0,2,3,5
3132062,35,4-14,2-8,2-2,0,2,2,3,1,0,2,0,12
3136493,37,7-13,4-6,0-0,0,3,3,1,1,0,1,1,18
3904623,12,1-2,0-0,0-1,1,0,1,0,0,0,2,2,2
4396673,6,2-2,2-2,0-0,0,0,0,0,0,0,0,0,6
4066487,2,0-1,0-0,0-0,0,0,0,0,0,0,1,0,0
3132374,13,0-1,0-0,0-0,0,1,1,1,0,0,1,0,0
3934620,29,3-7,1-2,0-0,3,2,5,2,1,1,2,1,7
4066485,34,3-4,0-0,3-4,4,3,7,0,1,0,2,4,9
4278217,30,4-12,2-3,2-2,0,0,0,1,0,1,1,1,12
4066486,38,3-13,1-1,4-4,3,4,7,6,1,2,4,2,11
3934619,23,4-7,2-5,2-2,0,2,2,3,0,0,0,1,12
4278220,6,0-0,0-0,0-0,0,0,0,0,0,0,0,2,0
4278218,13,0-1,0-1,0-0,0,2,2,0,0,0,2,1,0
4396608,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4396609,5,0-1,0-0,0-0,0,1,1,0,0,0,0,1,0
3153183,22,4-7,1-2,0-0,0,1,1,1,0,0,2,0,9
