NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3135054,32,4-11,3-9,0-1,0,2,2,1,0,0,0,1,11
3907824,19,3-3,0-0,3-4,3,6,9,0,0,1,2,3,9
3907823,31,1-3,0-1,0-0,0,3,3,2,0,0,3,3,2
4065656,26,4-7,1-1,1-2,1,5,6,3,0,0,3,2,10
4277854,30,3-6,1-1,2-2,0,0,0,1,0,0,1,0,9
4277850,11,2-3,0-1,0-0,1,0,1,0,1,0,0,0,4
4065660,16,3-4,1-2,3-4,3,3,6,0,0,2,0,3,10
4065657,2,0-0,0-0,0-0,0,0,0,0,0,0,0,2,0
3918723,22,6-8,0-1,2-2,0,5,5,3,2,0,2,1,14
4395630,11,0-1,0-0,0-0,1,0,1,0,0,0,1,1,0
3138200,18,3-3,0-0,2-3,1,4,5,0,0,0,0,3,8
4065730,39,3-8,2-5,3-3,2,0,2,4,2,0,2,2,11
4065732,40,6-12,0-4,1-2,0,1,1,0,0,2,1,3,13
4065733,37,4-13,2-9,0-0,0,2,2,2,2,0,1,3,10
4395677,29,3-7,1-4,2-2,0,4,4,1,0,0,0,2,9
4065731,7,0-2,0-1,1-2,0,0,0,0,0,0,1,2,1
3947156,13,1-5,0-0,1-1,0,0,0,0,0,0,1,2,3
4066240,17,2-3,0-1,0-0,3,1,4,1,1,0,1,0,4
