NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4278263,24,7-10,0-0,2-4,2,1,3,0,0,0,0,4,16
4278260,11,2-3,0-0,2-2,0,1,1,0,1,0,0,3,6
3907780,23,1-2,0-1,2-2,0,0,0,9,1,0,4,0,4
4066450,23,4-9,4-8,0-0,0,4,4,1,0,0,0,2,12
4278257,30,7-13,6-11,6-8,0,3,3,1,1,0,3,2,26
4278259,16,2-3,1-2,0-0,0,0,0,0,1,1,1,1,5
4066799,11,2-2,0-0,0-0,0,1,1,1,1,1,1,2,4
3907779,14,1-1,0-0,0-0,3,5,8,1,0,1,0,1,2
4278262,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
3141193,5,1-3,0-1,3-4,0,1,1,0,0,0,2,2,5
4066796,20,4-5,0-1,1-4,0,5,5,9,2,0,0,1,9
4396629,22,4-7,2-4,0-0,0,4,4,4,2,0,1,1,10
4396614,29,4-9,0-0,6-7,0,5,5,0,1,0,4,4,14
4396620,17,3-6,0-0,0-1,0,0,0,0,0,0,2,2,6
4396615,28,1-5,0-2,0-1,0,1,1,0,1,0,3,2,2
4278248,23,2-6,2-6,0-0,0,1,1,1,0,1,2,3,6
4066449,22,1-3,0-1,2-2,0,2,2,2,1,0,2,2,4
4065741,33,7-9,0-0,3-5,1,2,3,2,0,0,1,1,17
4396618,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4396616,1,1-1,1-1,0-0,0,0,0,0,0,0,0,0,3
4073485,10,0-0,0-0,0-0,0,0,0,1,1,0,0,0,0
3148927,34,4-8,2-3,3-5,0,3,3,7,1,0,3,3,13
3947066,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
