NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4278393,26,1-5,0-2,0-0,1,5,6,2,0,0,1,1,2
4278395,30,3-10,1-6,0-0,3,2,5,1,1,0,0,3,7
4397194,34,1-7,0-2,3-4,0,3,3,2,1,0,3,2,5
3911628,33,5-9,4-6,2-3,0,0,0,2,1,0,1,1,16
3911629,27,2-7,0-4,2-4,1,1,2,0,0,0,2,4,6
4066508,32,4-13,0-4,3-3,3,1,4,1,0,1,2,2,11
3133856,13,0-3,0-0,0-0,2,1,3,0,0,2,0,1,0
3132056,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4066511,2,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0
4278394,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4397224,30,5-8,0-0,0-0,3,9,12,2,1,1,0,1,10
3919422,26,2-6,0-3,7-9,0,3,3,4,1,0,3,3,11
3919423,34,8-12,1-2,2-2,2,5,7,2,1,1,1,2,19
4397220,39,5-10,0-4,1-2,0,1,1,6,0,0,1,1,11
3919421,34,5-11,2-6,0-0,0,4,4,3,0,0,2,4,12
4278410,2,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0
4397223,5,0-0,0-0,0-0,0,2,2,1,0,0,1,1,0
4066517,9,2-2,0-0,0-0,0,1,1,0,1,0,0,0,4
4283452,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
4397221,18,2-5,2-5,0-0,0,3,3,0,0,0,0,1,6
4397222,2,0-1,0-0,0-0,0,3,3,0,0,0,0,1,0
