NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4278335,19,2-8,1-5,4-5,2,3,5,0,0,0,2,1,9
3934630,24,2-3,0-0,1-2,3,7,10,0,2,0,3,3,5
4278333,32,5-11,0-2,1-4,3,5,8,1,6,0,2,4,11
3934628,38,2-14,2-10,0-0,2,2,4,2,1,0,2,1,6
4066471,28,4-15,0-5,0-2,1,1,2,2,1,0,1,4,8
4278332,27,4-8,0-3,1-2,0,2,2,2,0,1,2,2,9
4066472,5,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0
4066469,27,1-3,1-3,0-0,0,2,2,1,3,0,1,1,3
3941317,30,4-9,1-2,2-2,0,2,2,1,0,0,2,3,11
4397226,19,1-2,0-0,0-1,2,2,4,1,2,2,1,2,2
4278420,29,3-5,0-0,0-2,1,5,6,0,1,0,1,3,6
4066500,24,3-10,0-5,0-0,1,2,3,2,0,1,5,3,6
3920203,24,7-12,2-5,5-8,0,3,3,1,0,0,6,2,21
3138208,4,0-0,0-0,0-0,0,1,1,0,0,0,1,2,0
4278418,19,1-2,1-2,0-0,1,6,7,2,1,0,1,3,3
4066501,13,2-5,2-5,0-0,1,1,2,0,0,0,1,0,6
4278417,23,1-3,0-1,0-0,1,3,4,3,2,0,0,0,2
4397227,8,0-0,0-0,0-0,0,0,0,0,0,0,0,2,0
4397229,7,0-0,0-0,0-0,0,0,0,1,0,0,1,0,0
