NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4067908,16,1-2,0-0,0-0,0,0,0,0,0,2,0,2,2
4287948,33,7-14,0-1,4-6,3,4,7,0,1,1,2,5,18
4398177,39,3-9,1-3,1-4,0,6,6,6,4,0,1,4,8
3153381,35,5-19,4-14,0-0,0,1,1,0,3,0,2,0,14
3947053,13,0-2,0-1,0-0,1,0,1,0,1,0,4,2,0
4398175,12,0-1,0-0,0-1,0,1,1,0,0,0,0,0,0
4398176,23,0-2,0-0,0-0,0,1,1,1,0,0,2,2,0
4398178,20,1-4,0-0,2-2,2,0,2,0,0,1,1,2,4
3947051,8,0-1,0-0,0-0,1,0,1,2,0,0,0,0,0
4067906,1,0-0,0-0,3-3,0,0,0,0,0,0,0,0,3
3906811,21,2-2,0-0,3-4,1,3,4,1,0,2,3,4,7
3946973,22,2-5,0-1,4-4,1,5,6,1,1,0,1,2,8
4065699,23,2-4,0-1,0-0,1,0,1,7,0,0,1,1,4
3132359,22,8-11,3-4,3-3,3,7,10,1,1,0,2,0,22
4066428,19,2-7,0-4,0-0,0,3,3,0,1,0,4,4,4
4066401,18,5-5,1-1,2-4,3,2,5,3,0,1,0,1,13
4395661,18,5-9,3-6,0-0,0,4,4,1,1,0,0,2,13
4278007,21,4-10,4-10,0-0,0,0,0,1,0,0,0,0,12
4278106,18,2-4,0-0,2-2,0,2,2,2,0,0,2,4,6
3133822,18,3-5,0-0,0-0,1,4,5,6,0,0,0,2,6
