NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
4066695,39,5-13,4-7,2-4,2,2,4,2,2,0,1,4,16
4395896,38,0-6,0-3,0-0,0,1,1,2,0,1,1,3,0
4395897,16,2-2,1-1,2-2,0,0,0,1,1,0,1,3,7
4067724,39,3-9,1-2,4-6,1,4,5,3,3,0,6,1,11
3913240,34,8-14,1-1,4-5,1,3,4,3,3,1,1,2,21
3941313,16,3-6,0-0,0-0,4,2,6,0,0,1,0,3,6
3941316,4,0-0,0-0,0-0,0,1,1,0,0,0,0,2,0
4278224,8,1-3,0-0,0-0,0,2,2,0,0,0,0,0,2
4278222,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0
3941310,5,0-0,0-0,0-0,0,0,0,0,0,0,3,0,0
3156103,13,1-1,0-0,0-0,0,3,3,0,0,0,1,1,2
4066790,27,8-9,1-1,7-11,1,6,7,2,2,1,3,4,24
4278244,17,3-7,3-5,0-0,1,0,1,2,0,0,2,3,9
4396594,23,1-5,0-0,0-0,1,3,4,5,0,0,4,3,2
3130767,28,7-8,6-7,6-7,0,0,0,2,1,0,0,1,26
4396597,7,0-0,0-0,0-0,2,0,2,1,0,0,0,0,0
4396595,25,3-6,2-3,1-2,1,4,5,1,1,1,1,0,9
4278246,7,0-2,0-1,0-0,0,1,1,0,0,0,0,1,0
4278247,7,1-1,0-0,0-0,0,0,0,1,0,0,1,1,2
3915081,29,3-7,2-4,0-0,0,2,2,2,2,0,1,2,8
4066789,15,0-1,0-1,2-3,0,4,4,2,2,0,0,0,2
4396596,2,1-1,0-0,0-0,0,0,0,0,0,0,0,0,2
