NAME,MIN,FG,PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
3906966,22,1-1,0-0,1-2,1,2,3,2,1,0,2,3,3
4066838,37,8-11,1-1,2-7,1,9,10,3,2,2,6,3,19
4066839,30,4-9,1-3,0-0,1,0,1,3,0,0,5,3,9
3155740,25,5-8,0-1,0-4,1,2,3,1,0,0,0,4,10
4066837,5,1-3,1-3,0-0,0,1,1,0,0,0,1,0,3
4279562,3,0-0,0-0,0-0,0,2,2,0,0,0,0,1,0
4397983,18,5-9,4-6,0-0,1,3,4,1,1,0,1,0,14
4279560,1,1-1,1-1,0-0,0,0,0,0,0,0,0,0,3
4397982,16,0-4,0-2,0-0,0,2,2,0,1,0,2,0,0
3906967,19,1-4,0-2,1-2,0,0,0,1,0,0,0,2,3
3906968,5,0-1,0-1,2-3,0,0,0,2,1,0,0,0,2
3906969,19,3-3,0-0,0-0,2,1,3,2,0,0,1,3,6
3908374,17,6-11,0-0,3-3,3,1,4,1,0,0,2,3,15
4278356,37,1-4,0-2,0-0,0,2,2,0,0,0,3,4,2
3908867,33,5-11,0-0,2-3,1,2,3,3,1,0,4,2,12
3947214,9,2-3,1-2,0-1,1,2,3,0,1,0,1,3,5
4066863,32,6-13,0-0,0-0,1,7,8,2,3,1,3,2,12
4278362,7,0-0,0-0,0-0,1,2,3,0,1,1,1,1,0
4278358,17,4-6,0-0,0-0,3,3,6,0,0,3,2,1,8
4278360,28,1-6,0-3,7-8,0,4,4,1,1,0,0,4,9
4066862,14,3-6,1-1,1-1,0,0,0,0,0,0,1,2,8
4396817,6,0-0,0-0,0-0,0,1,1,1,0,0,0,1,0
